Logos,Win,26,57,Mixed,"Jun 13, 2018",4.99,,0,Strategy,https://store.steampowered.com/app/684040/Logos/?snr=1_7_7_240_150_66,"Strategy, Simulation, Singleplayer, 2D, Casual, Zombies, Turn-Based Strategy, Card Game, Aliens, Indie, Sci-fi, God Game, Difficult, Survival, Great Soundtrack"
"My Tower, My Home",Win,11,45,Mixed,"Mar 15, 2016",0.99,,0,Action,https://store.steampowered.com/app/435600/My_Tower_My_Home/?snr=1_7_7_240_150_66,"Action, Indie, Strategy, RPG, Tower Defense"
Force of Elements,Win,92,51,Mixed,"Dec 29, 2015",Free to Play,,0,Free to Play,https://store.steampowered.com/app/368980/Force_of_Elements/?snr=1_7_7_240_150_66,"Free to Play, Early Access, Strategy, Indie, Action, Match 3"
It's a Trap,"Win, VR Only",10,40,Mixed,"Mar 13, 2019",19.99,,0,Action,https://store.steampowered.com/app/912420/Its_a_Trap/?snr=1_7_7_240_150_66,"Action, Adventure, Indie, Casual, Simulation, Strategy, VR, Horror, Puzzle"
Armored Evolution,"Win, Mac",39,92,Positive,"Feb 1, 2019",9.99,,0,Indie,https://store.steampowered.com/app/778840/Armored_Evolution/?snr=1_7_7_240_150_66,"Indie, Action, RPG, Shooter, Multiplayer, Sci-fi, Top-Down Shooter, Top-Down, Casual, Strategy, Co-op"
Battle of Empires: 1914-1918 - Battle of Cambrai,Win,11,63,Mixed,"Oct 7, 2015",Free,,0,Strategy,https://store.steampowered.com/app/396440/Battle_of_Empires_19141918__Battle_of_Cambrai/?snr=1_7_7_240_150_66,"Strategy, Simulation, Action, Historical, World War I, Atmospheric"
Beyond the Void,"Win, Mac",120,61,Mixed,"Oct 24, 2018",Free To Play,,0,Free to Play,https://store.steampowered.com/app/700570/Beyond_the_Void/?snr=1_7_7_240_150_66,"Free to Play, Strategy, Indie, Multiplayer, Space, PvP, MOBA"
Eclipse: New Dawn for the Galaxy,"Win, Mac",104,64,Mixed,"Sep 16, 2016",,,0,Strategy,https://store.steampowered.com/app/522030/Eclipse_New_Dawn_for_the_Galaxy/?snr=1_7_7_240_150_66,"Strategy, Indie, Board Game, Space, 4X, Turn-Based Strategy, Asynchronous Multiplayer"
Might & Magic Heroes Online,"Win, Mac, Linux",736,40,Mixed,"Nov 24, 2015",Free to Play,,0,Free to Play,https://store.steampowered.com/app/336520/Might__Magic_Heroes_Online/?snr=1_7_7_240_150_66,"Free to Play, Strategy, Massively Multiplayer, RPG, Action, Turn-Based, Adventure, Multiplayer, MMORPG"
RoBros,Win,82,48,Mixed,"Jun 14, 2017",Free To Play,,0,Free to Play,https://store.steampowered.com/app/647000/RoBros/?snr=1_7_7_240_150_66,"Free to Play, Strategy, Action, Indie, Multiplayer, FPS"
荒野大蛮神,Win,15,53,Mixed,"Apr 8, 2019",3.99,,0,Indie,https://store.steampowered.com/app/998150/_/?snr=1_7_7_240_150_66,"Indie, Early Access, Adventure, RPG, Strategy, Simulation"
Hydraulic Empire,Win,44,40,Mixed,"Jul 31, 2015",7.99,,0,Casual,https://store.steampowered.com/app/381220/Hydraulic_Empire/?snr=1_7_7_240_150_66,"Casual, Tower Defense, Strategy, Action, Indie, RPG, Simulation, Steampunk, Singleplayer, Replay Value, Retro, Fantasy, Character Customization"
LOGistICAL: ABC Islands,Win,44,63,Mixed,"May 4, 2018",Free To Play,,0,Free to Play,https://store.steampowered.com/app/851650/LOGistICAL_ABC_Islands/?snr=1_7_7_240_150_66,"Free to Play, Strategy, Casual, Indie, Puzzle, Resource Management, Transportation, Education"
Steel Division 2 - History Pass,Win,25,60,Mixed,"Jun 20, 2019",34.99,,0,Indie,https://store.steampowered.com/app/988171/Steel_Division_2__History_Pass/?snr=1_7_7_240_150_66,"Indie, Strategy, RTS, World War II, Simulation, Action, Singleplayer, Moddable, Turn-Based Strategy, Co-op, Realistic, War, Real-Time with Pause, Replay Value, Multiplayer, Tactical"
在这个世界的尽头，你与我被遗忘的传说,Win,29,65,Mixed,"Jul 29, 2019",1.99,,0,Adventure,https://store.steampowered.com/app/813400/_/?snr=1_7_7_240_150_66,"Adventure, Indie, RPG, RPGMaker, Dark Humor, Drama, Replay Value, Female Protagonist, Funny, Singleplayer, Turn-Based, Fantasy, Casual, Strategy, Multiple Endings"
Fantasy Defense,Win,25,52,Mixed,"Mar 29, 2018",Free to Play,,0,Strategy,https://store.steampowered.com/app/769940/Fantasy_Defense/?snr=1_7_7_240_150_66,"Strategy, Indie, Tower Defense"
Total Battle,Win,57,54,Mixed,"Dec 18, 2018",Free To Play,,0,Strategy,https://store.steampowered.com/app/978290/Total_Battle/?snr=1_7_7_240_150_66,"Strategy, Free to Play, Massively Multiplayer"
Distant Star: Revenant Fleet,"Win, Mac, Linux",243,61,Mixed,"Apr 7, 2015",9.99,,0,Indie,https://store.steampowered.com/app/335830/Distant_Star_Revenant_Fleet/?snr=1_7_7_240_150_66,"Indie, Strategy, Action, Space, Sci-fi, Procedural Generation, Roguelike, Singleplayer, RTS, Tactical, 2D, Atmospheric, Action Roguelike, Pirates, Roguelite, Replay Value, Top-Down, Great Soundtrack, Real Time Tactics, Real-Time"
Alteil: Horizons,Win,94,47,Mixed,"Oct 27, 2016",Free to Play,,0,Free to Play,https://store.steampowered.com/app/379870/Alteil_Horizons/?snr=1_7_7_240_150_66,"Free to Play, Indie, Strategy, Card Game"
Forgotten Myths CCG,"Win, Mac, Linux",70,54,Mixed,"Mar 21, 2016",Free to Play,,0,Free to Play,https://store.steampowered.com/app/299910/Forgotten_Myths_CCG/?snr=1_7_7_240_150_66,"Free to Play, Strategy, Indie, Card Game"
Tesseract VR,"Win, VR Only",21,61,Mixed,"May 2, 2018",Free To Play,,0,Free to Play,https://store.steampowered.com/app/809150/Tesseract_VR/?snr=1_7_7_240_150_66,"Free to Play, Strategy, Casual, VR"
Starfall Online,Win,80,58,Mixed,"Feb 20, 2020",Free To Play,,0,Free to Play,https://store.steampowered.com/app/460570/Starfall_Online/?snr=1_7_7_240_150_66,"Free to Play, Massively Multiplayer, Strategy, RPG, RTS"
Shepherds of the Abyss,Win,20,50,Mixed,"Nov 18, 2016",5.99,,0,Tower Defense,https://store.steampowered.com/app/438300/Shepherds_of_the_Abyss/?snr=1_7_7_240_150_66,"Tower Defense, Action, RPG, Indie, Strategy, Multiplayer, Singleplayer"
JET HERO,"Win, Mac",51,66,Mixed,"Feb 16, 2017",3.99,,0,Indie,https://store.steampowered.com/app/586060/JET_HERO/?snr=1_7_7_240_150_66,"Indie, Action, Adventure, Strategy, Racing, 2D, Cute"
JET HERO,"Win, Mac",51,66,Mixed,"Feb 16, 2017",3.99,,0,Indie,https://store.steampowered.com/app/586060/JET_HERO/?snr=1_7_7_240_150_67,"Indie, Action, Adventure, Strategy, Racing, 2D, Cute"
Blueprint Word DE,Win,16,62,Mixed,"Jun 17, 2018",1.99,,0,Indie,https://store.steampowered.com/app/870180/Blueprint_Word_DE/?snr=1_7_7_240_150_67,"Indie, Casual, Strategy, Puzzle, 2D, Minimalist, Singleplayer, Stylized, Family Friendly, Mouse only, Atmospheric, Difficult, Turn-Based, Relaxing"
Starfall Online,Win,80,58,Mixed,"Feb 20, 2020",Free To Play,,0,Free to Play,https://store.steampowered.com/app/460570/Starfall_Online/?snr=1_7_7_240_150_67,"Free to Play, Massively Multiplayer, Strategy, RPG, RTS"
Alteil: Horizons,Win,94,47,Mixed,"Oct 27, 2016",Free to Play,,0,Free to Play,https://store.steampowered.com/app/379870/Alteil_Horizons/?snr=1_7_7_240_150_67,"Free to Play, Indie, Strategy, Card Game"
Forgotten Myths CCG,"Win, Mac, Linux",70,54,Mixed,"Mar 21, 2016",Free to Play,,0,Free to Play,https://store.steampowered.com/app/299910/Forgotten_Myths_CCG/?snr=1_7_7_240_150_67,"Free to Play, Strategy, Indie, Card Game"
Tesseract VR,"Win, VR Only",21,61,Mixed,"May 2, 2018",Free To Play,,0,Free to Play,https://store.steampowered.com/app/809150/Tesseract_VR/?snr=1_7_7_240_150_67,"Free to Play, Strategy, Casual, VR"
Fantasy Defense,Win,25,52,Mixed,"Mar 29, 2018",Free to Play,,0,Strategy,https://store.steampowered.com/app/769940/Fantasy_Defense/?snr=1_7_7_240_150_67,"Strategy, Indie, Tower Defense"
Total Battle,Win,57,54,Mixed,"Dec 18, 2018",Free To Play,,0,Strategy,https://store.steampowered.com/app/978290/Total_Battle/?snr=1_7_7_240_150_67,"Strategy, Free to Play, Massively Multiplayer"
The Howler,Win,2065,78,Mostly Positive,"Jul 3, 2014",,,0,Indie,https://store.steampowered.com/app/306040/The_Howler/?snr=1_7_7_240_150_67,"Indie, Casual, Steampunk, Puzzle, Simulation, Strategy, 2D, Atmospheric, Singleplayer, Difficult, Hand-drawn, Platformer, Arcade, Physics, Anime, Short, Shoot 'Em Up, Family Friendly, Fantasy, Funny"
Virtual Warfighter,"Win, VR Only",55,61,Mixed,"Sep 2, 2016",24.99,,0,Action,https://store.steampowered.com/app/517020/Virtual_Warfighter/?snr=1_7_7_240_150_67,"Action, Simulation, Strategy, Violent, Early Access, Indie, VR, Shooter, Multiplayer, Realistic, First-Person, Military, War, Tactical"
Big Brain Wolf,Win,72,52,Mixed,"Nov 5, 2009",4.99,,0,Adventure,https://store.steampowered.com/app/35600/Big_Brain_Wolf/?snr=1_7_7_240_150_67,"Adventure, Casual, Strategy, Point & Click, Puzzle"
3 Stars of Destiny,Win,33,69,Mixed,"Mar 28, 2014",14.99,,0,RPG,https://store.steampowered.com/app/278530/3_Stars_of_Destiny/?snr=1_7_7_240_150_67,"RPG, RPGMaker, Indie, Adventure, Anime, JRPG, Fantasy, Exploration, Replay Value, Singleplayer, Female Protagonist, Great Soundtrack, 2D, Casual, Strategy, Turn-Based, Pixel Graphics, Epic, Dark Humor, Funny"
Car Mechanic Simulator 2018 - Garage Customization DLC,"Win, Mac",128,95,Very Positive,"Feb 20, 2018",Free,,0,Simulation,https://store.steampowered.com/app/799950/Car_Mechanic_Simulator_2018__Garage_Customization_DLC/?snr=1_7_7_240_150_67,"Simulation, Racing, First-Person, Singleplayer, Realistic, Atmospheric, Building, Great Soundtrack, Education, Open World, Strategy, Relaxing, Management, Sandbox"
GAIA 2200,Win,25,60,Mixed,"Aug 2, 2017",3.99,,0,Strategy,https://store.steampowered.com/app/671200/GAIA_2200/?snr=1_7_7_240_150_67,"Strategy, Indie, Adventure, Tower Defense"
MyTD 我的塔防,Win,44,65,Mixed,"Dec 2, 2017",Free to Play,,0,Strategy,https://store.steampowered.com/app/749870/MyTD/?snr=1_7_7_240_150_67,"Strategy, Indie, Casual, Tower Defense"
TAVERN GUARDIANS: BANQUET,Win,39,69,Mixed,"Nov 29, 2018",5.99,,0,Casual,https://store.steampowered.com/app/878350/TAVERN_GUARDIANS_BANQUET/?snr=1_7_7_240_150_67,"Casual, Indie, RPG, Strategy, Match 3, Turn-Based, Hack and Slash"
Iron League,Win,,71,Mostly Positive,"Mar 14, 2018",,,0,MOBA,https://store.steampowered.com/app/771060/Iron_League/?snr=1_7_7_240_150_67,"MOBA, Free to Play, Early Access, PvP, Strategy, Action, eSports, Co-op, Team-Based, Character Action Game, Indie, Competitive, Action RPG, RTS"
Heroes of Arca,"Win, Mac, Linux",61,65,Mixed,"Feb 16, 2017",Free to Play,,0,Strategy,https://store.steampowered.com/app/588890/Heroes_of_Arca/?snr=1_7_7_240_150_67,"Strategy, RPG, Indie"
ComPet - Epic Beast Battles,Win,6,57,Mixed,"Nov 29, 2016",,,0,Free to Play,https://store.steampowered.com/app/532800/ComPet__Epic_Beast_Battles/?snr=1_7_7_240_150_67,"Free to Play, Strategy, Early Access"
Lord Mayor,"Win, Mac, Linux",10,50,Mixed,"Jul 21, 2016",1.99,,0,Strategy,https://store.steampowered.com/app/499330/Lord_Mayor/?snr=1_7_7_240_150_67,"Strategy, Indie, Casual"
Poly Towns,"Win, Mac, Linux",23,47,Mixed,"Apr 22, 2016",4.99,,0,Casual,https://store.steampowered.com/app/438730/Poly_Towns/?snr=1_7_7_240_150_67,"Casual, Strategy, Indie, City Builder"
Rooster Teeth vs. Zombiens,"Win, Mac",59,66,Mixed,"Dec 19, 2014",,,0,Action,https://store.steampowered.com/app/336100/Rooster_Teeth_vs_Zombiens/?snr=1_7_7_240_150_67,"Action, Strategy, Zombies"
Dominus 2,"Win, Mac, Linux",46,69,Mixed,"Aug 6, 2018",Free To Play,,0,Free to Play,https://store.steampowered.com/app/905650/Dominus_2/?snr=1_7_7_240_150_67,"Free to Play, Strategy, Multiplayer"
Anno 2205™ - Season Pass,Win,102,43,Mixed,"Nov 2, 2015",19.99,,0,Simulation,https://store.steampowered.com/app/416480/Anno_2205__Season_Pass/?snr=1_7_7_240_150_67,"Simulation, Strategy"
Space Rocket,Win,26,61,Mixed,"Feb 7, 2018",0.99,,0,Indie,https://store.steampowered.com/app/781660/Space_Rocket/?snr=1_7_7_240_150_67,"Indie, Casual, Pixel Graphics, Singleplayer, Short, Family Friendly, Minigames, Strategy, Simulation, Relaxing, Puzzle, Fantasy, Point & Click, Voxel, Arcade, 2D"
Cannibal,Win,37,64,Mixed,"Oct 28, 2015",13.99,,0,Simulation,https://store.steampowered.com/app/350800/Cannibal/?snr=1_7_7_240_150_67,"Simulation, Survival, Action, Adventure, Early Access, Strategy, Indie, RPG"
My Own Little Planet,Win,15,53,Mixed,"Apr 14, 2017",5.99,,0,Action,https://store.steampowered.com/app/603250/My_Own_Little_Planet/?snr=1_7_7_240_150_67,"Action, Casual, Adventure, Indie, Strategy, Horror, Platformer"
Talisman: Digital Edition - Season Pass,"Win, Mac",62,43,Mixed,"Jan 10, 2014",59.99,,0,Strategy,https://store.steampowered.com/app/258817/Talisman_Digital_Edition__Season_Pass/?snr=1_7_7_240_150_67,"Strategy, RPG, Indie, Board Game"
Control Craft 3,"Win, Mac",10,50,Mixed,"Dec 30, 2016",4.99,,0,Indie,https://store.steampowered.com/app/490910/Control_Craft_3/?snr=1_7_7_240_150_67,"Indie, Casual, Strategy, Adventure, Action, 2D, Funny, Atmospheric, Singleplayer, War, Stylized, Arcade, Classic"
Orake Classic,Win,666,70,Mostly Positive,"Jun 16, 2017",Free To Play,,0,RPG,https://store.steampowered.com/app/516510/Orake_Classic/?snr=1_7_7_240_150_67,"RPG, Free to Play, Massively Multiplayer, Adventure, MMORPG, Action, Strategy, Indie, 2D, Multiplayer, Pixel Graphics, Early Access"
Fantasy Battles,Win,133,68,Mixed,"Sep 28, 2018",Free,,0,Free to Play,https://store.steampowered.com/app/935840/Fantasy_Battles/?snr=1_7_7_240_150_67,"Free to Play, Strategy, Simulation, Indie, Casual, Singleplayer, Action"
New Day: Cataclysm,Win,33,57,Mixed,"Jun 5, 2019",Free,,0,Free to Play,https://store.steampowered.com/app/1078770/New_Day_Cataclysm/?snr=1_7_7_240_150_67,"Free to Play, Action, Indie, Strategy, Survival, Base Building, Post-apocalyptic"
Deadhold,"Win, Mac",40,60,Mixed,"Aug 25, 2017",,,0,Action,https://store.steampowered.com/app/346930/Deadhold/?snr=1_7_7_240_150_67,"Action, RTS, Story Rich, Early Access, Strategy, Adventure, Co-op Campaign, Multiplayer, Real Time Tactics, Online Co-Op, Indie"
Control Craft 2,"Win, Mac",47,40,Mixed,"Feb 15, 2016",2.99,,0,Action,https://store.steampowered.com/app/439930/Control_Craft_2/?snr=1_7_7_240_150_67,"Action, Strategy, Indie, Casual, Singleplayer, Tower Defense, War, Arcade, 2D, Sci-fi, Retro, Survival, Atmospheric, Stylized, Wargame, RTS, Classic, Action RPG, Funny, Fantasy"
"Ortus Arena, strategy board game online, FOR FREE",Win,35,65,Mixed,"Sep 28, 2016",Free,,0,Board Game,https://store.steampowered.com/app/498850/Ortus_Arena_strategy_board_game_online_FOR_FREE/?snr=1_7_7_240_150_67,"Board Game, Strategy, Indie, Casual, Tabletop, Abstract, Resource Management, Tactical"
CLASH,Win,223,43,Mixed,"Nov 15, 2016",Free,,0,Action,https://store.steampowered.com/app/416040/CLASH/?snr=1_7_7_240_150_67,"Action, Free to Play, Strategy, Indie, Multiplayer, Third-Person Shooter, Shooter, FPS"
Crazy Alchemist,"Win, VR Supported",15,53,Mixed,"Sep 5, 2018",9.99,,0,Early Access,https://store.steampowered.com/app/914680/Crazy_Alchemist/?snr=1_7_7_240_150_67,"Early Access, Casual, Simulation, Adventure, Indie, Strategy, VR"
DRAKERZ-Confrontation,Win,258,51,Mixed,"May 19, 2014",Free to Play,,0,Free to Play,https://store.steampowered.com/app/266030/DRAKERZConfrontation/?snr=1_7_7_240_150_67,"Free to Play, Strategy, Card Game, Indie, Trading Card Game, Action"
Break_In,Win,41,53,Mixed,"Apr 29, 2015",9.99,,0,Action,https://store.steampowered.com/app/357320/Break_In/?snr=1_7_7_240_150_67,"Action, Massively Multiplayer, Early Access, Strategy, Indie, Shooter"
Light,"Win, Mac, Linux",115,56,Mixed,"Jul 14, 2014",12.99,,0,Indie,https://store.steampowered.com/app/271730/Light/?snr=1_7_7_240_150_67,"Indie, Action, Strategy, Adventure, Stealth, Hacking"
Survival Tycoon,Win,11,54,Mixed,"Jul 15, 2017",4.99,,0,Strategy,https://store.steampowered.com/app/667920/Survival_Tycoon/?snr=1_7_7_240_150_67,"Strategy, Indie, Casual, Simulation, Resource Management, Survival"
Voyage Senki VR 海洋传说 VR,"Win, VR Only",38,44,Mixed,"Apr 15, 2018",Free,,0,Free to Play,https://store.steampowered.com/app/747210/Voyage_Senki_VR__VR/?snr=1_7_7_240_150_67,"Free to Play, RPG, Massively Multiplayer, Strategy, MOBA, VR"
NAVYFIELD,Win,342,62,Mixed,"Sep 26, 2017",Free To Play,,0,Strategy,https://store.steampowered.com/app/675560/NAVYFIELD/?snr=1_7_7_240_150_67,"Strategy, Massively Multiplayer, Simulation, Free to Play, RPG, Naval"
WarZone Flashpoint,Win,60,60,Mixed,"Dec 14, 2018",Free To Play,,0,Free to Play,https://store.steampowered.com/app/987910/WarZone_Flashpoint/?snr=1_7_7_240_150_67,"Free to Play, Strategy, Action, Indie, Early Access, RTS"
the fairytale of DEATH,"Win, Mac",20,55,Mixed,"Jan 11, 2020",Free,,0,Free to Play,https://store.steampowered.com/app/1054300/the_fairytale_of_DEATH/?snr=1_7_7_240_150_67,"Free to Play, Indie, Casual, Adventure, RPG, Strategy, Action"
Hard Helmets,Win,10,40,Mixed,"Jul 17, 2018",6.99,,0,Action,https://store.steampowered.com/app/796030/Hard_Helmets/?snr=1_7_7_240_150_67,"Action, Indie, Strategy, Adventure, Arcade, Shooter, Side Scroller, 2D, Casual, Early Access, Cartoon, War"
Defense Clicker,Win,103,69,Mixed,"Oct 31, 2017",Free to Play,,0,Casual,https://store.steampowered.com/app/707590/Defense_Clicker/?snr=1_7_7_240_150_67,"Casual, Strategy, Early Access, Tower Defense, Clicker"
Tower VR,"Win, VR Only",21,52,Mixed,"Aug 9, 2019",Free,,0,Free to Play,https://store.steampowered.com/app/1124070/Tower_VR/?snr=1_7_7_240_150_67,"Free to Play, Strategy, Casual, Action, VR, Tower Defense"
Nanobots,Win,10,60,Mixed,"Mar 15, 2016",3.99,,0,Casual,https://store.steampowered.com/app/449120/Nanobots/?snr=1_7_7_240_150_67,"Casual, Action, Indie, Strategy"
Rogue Islands,Win,35,68,Mixed,"Sep 12, 2017",4.99,,0,Open World Survival Craft,https://store.steampowered.com/app/501950/Rogue_Islands/?snr=1_7_7_240_150_67,"Open World Survival Craft, Action, Adventure, Indie, RPG, Strategy, Action Roguelike, Voxel, First-Person, Dark Fantasy, Perma Death, Difficult, FPS, Roguelike, Roguelite"
Escape,Win,288,59,Mixed,"Apr 20, 2015",Free to Play,,0,Free to Play,https://store.steampowered.com/app/365050/Escape/?snr=1_7_7_240_150_67,"Free to Play, Indie, Strategy, 2D, Singleplayer"
Day of the Trumplings,"Win, Mac",10,40,Mixed,"Sep 3, 2016",4.99,,0,Casual,https://store.steampowered.com/app/517060/Day_of_the_Trumplings/?snr=1_7_7_240_150_67,"Casual, Strategy, Action, Indie, Memes, Psychological Horror, Political"
Vanguards,Win,93,69,Mixed,"Oct 28, 2016",Free,,0,Free to Play,https://store.steampowered.com/app/546600/Vanguards/?snr=1_7_7_240_150_67,"Free to Play, Strategy, MOBA, Action, Multiplayer"
Public Enemy: Revolution Simulator,Win,40,92,Positive,"Aug 20, 2019",Free,,0,Action,https://store.steampowered.com/app/1125870/Public_Enemy_Revolution_Simulator/?snr=1_7_7_240_150_67,"Action, Stealth, First-Person, Indie, Funny, Singleplayer, Casual, Simulation, Strategy, Crime, Adventure, Open World, Sandbox, Heist, Exploration, Silent Protagonist, Atmospheric, Walking Simulator, Co-op, Realistic"
Autumn,"Win, Mac, Linux",17,47,Mixed,"May 14, 2016",2.99,,0,Indie,https://store.steampowered.com/app/473520/Autumn/?snr=1_7_7_240_150_67,"Indie, Casual, Strategy, Puzzle"
Wagers of War,Win,58,56,Mixed,"Aug 8, 2018",Free To Play,,0,Free to Play,https://store.steampowered.com/app/891950/Wagers_of_War/?snr=1_7_7_240_150_67,"Free to Play, Indie, Strategy, Card Game"
Dropzone,Win,831,69,Mixed,"Feb 15, 2017",Free to Play,,0,Strategy,https://store.steampowered.com/app/572520/Dropzone/?snr=1_7_7_240_150_67,"Strategy, Free to Play, MOBA, Early Access, Action, PvP, Mechs, eSports, RTS, Sci-fi, Competitive, Online Co-Op, Indie, Co-op, Difficult, RPG, PvE, Character Customization, Futuristic, Tower Defense"
Desolate Wastes: Vendor Chronicles,Win,55,63,Mixed,"Jul 21, 2017",1.99,,0,Casual,https://store.steampowered.com/app/563120/Desolate_Wastes_Vendor_Chronicles/?snr=1_7_7_240_150_67,"Casual, Action, Indie, Strategy, Simulation"
Roaming Fortress,"Win, Mac",11,45,Mixed,"Nov 20, 2014",10.99,,0,Strategy,https://store.steampowered.com/app/323000/Roaming_Fortress/?snr=1_7_7_240_150_67,"Strategy, Action, Casual, Indie"
Born of Fire,Win,96,65,Mixed,"Sep 4, 2019",Free To Play,,0,Free to Play,https://store.steampowered.com/app/1081470/Born_of_Fire/?snr=1_7_7_240_150_67,"Free to Play, Strategy, Early Access, RPG, Roguelite, Card Game, PvP, Casual, Fantasy, Indie, Multiplayer, Singleplayer, Adventure, Roguelike"
Intruder Alert: Ixian Operations,Win,64,62,Mixed,"Jul 21, 2016",Free,,0,Free to Play,https://store.steampowered.com/app/458970/Intruder_Alert_Ixian_Operations/?snr=1_7_7_240_150_67,"Free to Play, Indie, Strategy"
Battle of Empires : 1914-1918 - German campaign,"Win, Mac, Linux",13,69,Mixed,"Dec 11, 2015",4.99,,0,Action,https://store.steampowered.com/app/340640/Battle_of_Empires__19141918__German_campaign/?snr=1_7_7_240_150_67,"Action, Indie, Strategy"
Ziggurat 3D Chess,Win,23,56,Mixed,"Jul 30, 2017",Free To Play,,0,Free to Play,https://store.steampowered.com/app/654680/Ziggurat_3D_Chess/?snr=1_7_7_240_150_67,"Free to Play, Strategy, Indie"
Oracle: Threads of Fate,Win,17,58,Mixed,"Mar 30, 2018",Free,,0,Free to Play,https://store.steampowered.com/app/802960/Oracle_Threads_of_Fate/?snr=1_7_7_240_150_67,"Free to Play, RPG, Strategy"
Trainiac,Win,11,54,Mixed,"May 28, 2018",2.99,,0,Action,https://store.steampowered.com/app/857330/Trainiac/?snr=1_7_7_240_150_67,"Action, Strategy, Indie"
Cute Monsters Battle Arena,Win,22,54,Mixed,"Aug 25, 2017",Free to Play,,0,Casual,https://store.steampowered.com/app/697960/Cute_Monsters_Battle_Arena/?snr=1_7_7_240_150_67,"Casual, Strategy, Indie"
Lord of the click,Win,48,43,Mixed,"Mar 26, 2019",2.99,,0,Casual,https://store.steampowered.com/app/1044170/Lord_of_the_click/?snr=1_7_7_240_150_67,"Casual, Indie, Action, Clicker, Pixel Graphics, Singleplayer, Tower Defense, Strategy, Epic, Arcade, Great Soundtrack, Top-Down, 2D, Retro, Difficult, Action-Adventure, Adventure"
A Valley Without Wind 2,"Win, Mac, Linux",104,50,Mixed,"Feb 18, 2013",14.99,,0,Action,https://store.steampowered.com/app/228320/A_Valley_Without_Wind_2/?snr=1_7_7_240_150_67,"Action, Indie, Strategy, Adventure, Platformer, Co-op, Procedural Generation, 2D, Singleplayer, Sci-fi, Fantasy, Experimental, Side Scroller, Metroidvania, Multiplayer, Roguelite, Great Soundtrack, Controller, Exploration, Magic"
Warfare Online,Win,199,66,Mixed,"May 8, 2017",,,0,Free to Play,https://store.steampowered.com/app/468250/Warfare_Online/?snr=1_7_7_240_150_67,"Free to Play, Strategy, War, Multiplayer, Military, Action, Card Game, Massively Multiplayer, Indie, MOBA, Casual, Online Co-Op, RTS, Early Access, Singleplayer, Survival, Shooter, Adventure, FPS, First-Person"
Edge Of Existence,Win,12,41,Mixed,"Dec 15, 2017",Free To Play,,0,Strategy,https://store.steampowered.com/app/704140/Edge_Of_Existence/?snr=1_7_7_240_150_67,"Strategy, Action, Casual, Early Access, RTS"
EVE Online: Starter Pack,"Win, Mac",39,43,Mixed,"Apr 10, 2019",4.99,,0,Strategy,https://store.steampowered.com/app/1063450/EVE_Online_Starter_Pack/?snr=1_7_7_240_150_67,"Strategy, Action, Free to Play, RPG, Massively Multiplayer"
Rebirth of Island,Win,48,47,Mixed,"Nov 4, 2016",4.99,,0,Indie,https://store.steampowered.com/app/448620/Rebirth_of_Island/?snr=1_7_7_240_150_67,"Indie, Strategy, Adventure, RPG, Survival, Top-Down, 2.5D, Exploration, Singleplayer, Action, Difficult, Procedural Generation, Resource Management, Atmospheric, Great Soundtrack, Crafting, Space, Hunting, Surreal, Pixel Graphics"
A Valley Without Wind 2,"Win, Mac, Linux",104,50,Mixed,"Feb 18, 2013",14.99,,0,Action,https://store.steampowered.com/app/228320/A_Valley_Without_Wind_2/?snr=1_7_7_240_150_68,"Action, Indie, Strategy, Adventure, Platformer, Co-op, Procedural Generation, 2D, Singleplayer, Sci-fi, Fantasy, Experimental, Side Scroller, Metroidvania, Multiplayer, Roguelite, Great Soundtrack, Controller, Exploration, Magic"
Box Maze,Win,75,69,Mixed,"Mar 3, 2017",0.99,,0,Indie,https://store.steampowered.com/app/512020/Box_Maze/?snr=1_7_7_240_150_68,"Indie, Casual, Action, Adventure, Strategy, Multiplayer, Controller, Addictive"
Grand Strategy,"Win, Linux",61,55,Mixed,"Jan 7, 2019",Free,,0,Strategy,https://store.steampowered.com/app/952090/Grand_Strategy/?snr=1_7_7_240_150_68,"Strategy, Free to Play, Grand Strategy, Massively Multiplayer, Indie, Casual, Turn-Based Strategy, Board Game"
Epic Arena,Win,293,65,Mixed,"May 5, 2015",Free to Play,,0,Free to Play,https://store.steampowered.com/app/334030/Epic_Arena/?snr=1_7_7_240_150_68,"Free to Play, Strategy, Indie, Turn-Based, Turn-Based Combat, Turn-Based Tactics, Multiplayer, Card Game"
Lord of the click,Win,48,43,Mixed,"Mar 26, 2019",2.99,,0,Casual,https://store.steampowered.com/app/1044170/Lord_of_the_click/?snr=1_7_7_240_150_68,"Casual, Indie, Action, Clicker, Pixel Graphics, Singleplayer, Tower Defense, Strategy, Epic, Arcade, Great Soundtrack, Top-Down, 2D, Retro, Difficult, Action-Adventure, Adventure"
Rebirth of Island,Win,48,47,Mixed,"Nov 4, 2016",4.99,,0,Indie,https://store.steampowered.com/app/448620/Rebirth_of_Island/?snr=1_7_7_240_150_68,"Indie, Strategy, Adventure, RPG, Survival, Top-Down, 2.5D, Exploration, Singleplayer, Action, Difficult, Procedural Generation, Resource Management, Atmospheric, Great Soundtrack, Crafting, Space, Hunting, Surreal, Pixel Graphics"
